id,hours,intensity,normalized_intensity,percent_intensity
3,808,814.3748557006019,1.0109424157377012,101.09424157377012
3,892,809.3556173023368,1.0047116720500904,100.47116720500904
3,1007,809.5630578225336,1.0049691829729064,100.49691829729063
3,1101,811.9794241167045,1.0079687932403856,100.79687932403856
3,1192,805.7275062986693,1.000207835423827,100.0207835423827
3,1292,810.2143680954854,1.0057777015268912,100.57777015268911
3,1408,814.0602437248012,1.010551865134856,101.0551865134856
3,1507,812.4707507158373,1.008578712487728,100.8578712487728
3,1614,812.8602812831658,1.0090622649574317,100.90622649574317
3,1696,815.1984738218347,1.0119648324875505,101.19648324875506
3,1794,815.6524563910045,1.0125283938892402,101.25283938892402
3,1890,813.9600537955889,1.0104274921285414,101.04274921285415
3,1996,813.9020027276463,1.0103554291388122,101.03554291388122
3,2104,811.1967713193175,1.00699722971023,100.69972297102301
3,2201,812.7186005388953,1.0088863864011701,100.88863864011701
3,2320,813.228072758685,1.0095188311199874,100.95188311199874
3,2401,811.711963009508,1.0076367744213706,100.76367744213705
3,2497,816.4493101145815,1.0135175860562915,101.35175860562914
3,2661,814.6771690076533,1.0113176991134107,101.13176991134108
3,2829,819.5137850598398,1.0173217404729475,101.73217404729475
3,2997,819.3587934433504,1.0171293381681659,101.71293381681659
3,3160,816.1260814396783,1.0131163389215658,101.31163389215658
3,3338,813.5534789342532,1.0099227813437968,100.99227813437967
3,3505,814.0267097224989,1.0105102369521346,101.05102369521346
3,3670,811.0796339277928,1.0068518185930617,100.68518185930617
3,3865,817.013878510017,1.0142184256432893,101.42184256432894
3,4009,817.0614135083082,1.014277434275086,101.4277434275086
3,4197,817.0157524518055,1.014220751902782,101.42207519027819
3,4374,817.407218003052,1.014706706407989,101.47067064079891
3,4537,814.6449149450149,1.0112776598123778,101.12776598123779
3,4675,817.5469841418706,1.0148802082260113,101.48802082260113
3,4677,815.315404563877,1.0121099870757686,101.21099870757686
3,4679,817.3903785021648,1.0146858023174619,101.46858023174619
3,4842,814.0246919830125,1.010507732186158,101.0507732186158
3,5010,812.8002525201589,1.0089877469117638,100.89877469117638
4,0,797.7335214027835,1,100
4,26,800.9580923659022,1.0040421655560474,100.40421655560475
4,91,802.2132758318671,1.005615602590206,100.56156025902061
4,192,803.2677499517231,1.0069374401356581,100.6937440135658
4,293,806.0283828123526,1.010398035417871,101.0398035417871
4,403,802.7221413358435,1.0062534916726174,100.62534916726173
4,503,807.5004260929603,1.0122433173837324,101.22433173837324
4,597,806.5415200833745,1.0110412793799897,101.10412793799897
4,692,805.3394474768535,1.0095344195398674,100.95344195398674
4,808,810.643543212871,1.0161833763577914,101.61833763577914
4,892,806.918725808665,1.0115141261579803,101.15141261579804
4,1007,809.3250216635172,1.0145305417783503,101.45305417783503
4,1101,810.4807500145469,1.0159793067105265,101.59793067105265
4,1192,809.4342542644333,1.0146674704619087,101.46674704619087
4,1292,808.0749626114264,1.0129635284605538,101.29635284605538
4,1408,808.757007129173,1.0138185063440799,101.38185063440798
4,1507,806.2179919554958,1.010635720231228,101.06357202312279
4,1614,809.9959613578802,1.0153715991945953,101.53715991945953
4,1696,809.8520051346325,1.0151911426644566,101.51911426644567
4,1794,808.5040248172744,1.013501380004129,101.3501380004129
4,1890,807.9342712831016,1.0127871646441289,101.2787164644129
4,1996,806.4516444807786,1.0109286156894406,101.09286156894406
4,2104,809.0308257823157,1.0141617521094843,101.41617521094844
4,2201,812.9623434955023,1.019090111778103,101.9090111778103
4,2320,806.9154682679567,1.011510042663153,101.1510042663153
4,2401,807.1537137529677,1.0118086956326209,101.18086956326209
4,2497,811.7870666443458,1.0176168417955531,101.76168417955532
4,2661,809.6388820368232,1.0149239818995004,101.49239818995004
4,2829,814.5841795914221,1.0211231667424572,102.11231667424572
4,2997,812.1287706229565,1.0180451853080708,101.80451853080707
4,3160,813.4006326326,1.0196395297545808,101.96395297545808
4,3338,808.7038483835979,1.0137518691223149,101.37518691223148
4,3505,806.9944503290599,1.0116090507391382,101.16090507391382
4,3670,808.5421746764341,1.0135492028147997,101.35492028147996
4,3865,809.061706112914,1.0142004621921996,101.42004621921996
4,4009,810.283827930428,1.01573245474952,101.57324547495199
4,4197,812.9634602595773,1.0190915116993111,101.9091511699311
4,4374,809.5195886346163,1.0147744414840527,101.47744414840527
4,4537,811.1721158354161,1.0168459693269518,101.68459693269519
4,4675,811.4048202286699,1.0171376762528996,101.71376762528996
4,4677,806.7389145558238,1.0112887235040653,101.12887235040652
4,4679,805.3539818558731,1.0095526391315353,100.95526391315353
4,4842,811.548235211874,1.0173174543108054,101.73174543108054
4,5010,805.1576126856523,1.0093064802765388,100.93064802765387
5,0,783.7396609902181,1,100
5,26,785.9020415614517,1.0027590546693803,100.27590546693803
5,91,790.3333980973806,1.008413172683939,100.8413172683939
5,192,787.1589572759124,1.0043627960353239,100.43627960353238
5,293,787.4052400232048,1.0046770365408781,100.46770365408781
5,403,784.7595915191231,1.0013013639345703,100.13013639345702
5,503,788.773311801311,1.0064226056963013,100.64226056963012
5,597,789.2901873054432,1.007082104672631,100.7082104672631
5,692,789.7670917241132,1.007690603186114,100.7690603186114
5,808,791.6123309941074,1.0100450065190558,101.00450065190559
5,892,791.5911378548967,1.0100179654743497,101.00179654743498
5,1007,792.349432296358,1.0109854990562324,101.09854990562323
5,1101,789.584320136009,1.0074573987214153,100.74573987214153
5,1192,788.940426021337,1.0066358323943285,100.66358323943285
5,1292,789.9675429110627,1.007946365650267,100.79463656502669
5,1408,788.8395682111645,1.006507144495537,100.65071444955369
5,1507,792.8741526827858,1.0116550075838024,101.16550075838025
5,1614,794.5912669349484,1.0138459318634199,101.38459318634199
5,1696,792.5282419443523,1.011213648347246,101.1213648347246
5,1794,789.2642657506847,1.0070490304822477,100.70490304822476
5,1890,792.2250974471224,1.0108268560074953,101.08268560074953
5,1996,792.3810805288588,1.011025880108865,101.10258801088649
5,2104,792.3175177396971,1.0109447781915761,101.09447781915762
5,2201,794.7697748068898,1.0140736961081382,101.40736961081383
5,2320,797.1278358824597,1.0170824261660132,101.70824261660132
5,2401,789.7394878648155,1.0076553824863437,100.76553824863437
5,2497,797.4215993723946,1.0174572489605667,101.74572489605667
5,2661,794.5343966417979,1.0137733691286481,101.37733691286482
5,2829,792.7918624411493,1.0115500106750934,101.15500106750935
5,2997,796.6058957642638,1.0164164650769234,101.64164650769234
5,3160,792.3257804751315,1.0109553208958,101.09553208958
5,3338,793.4533096100007,1.0123939735390064,101.23939735390064
5,3505,793.3000847173989,1.0121984687046484,101.21984687046483
5,3670,796.6023479873132,1.0164119383480525,101.64119383480525
5,3865,794.1299536509522,1.0132573266071625,101.32573266071626
5,4009,794.3087345957556,1.013485439274802,101.34854392748021
5,4197,797.8877481904026,1.0180520240385806,101.80520240385806
5,4374,794.3229696676648,1.0135036022855792,101.35036022855792
5,4537,794.4141367321997,1.0136199254335234,101.36199254335234
5,4675,796.2082169127414,1.0159090531500854,101.59090531500854
5,4677,797.2494391047136,1.0172375838392897,101.72375838392898
5,4679,792.0293937076925,1.0105771509725572,101.05771509725572
5,4842,796.5308519508949,1.0163207141316744,101.63207141316744
5,5010,791.4859122590894,1.0098837045698112,100.98837045698113
6,0,809.2761265167394,1,100
6,26,805.7774089333858,0.9956767319970099,99.56767319970099
6,91,809.5367197459065,1.0003220078050352,100.03220078050352
6,192,814.9352075814701,1.0069927690676954,100.69927690676954
6,293,816.5383676770066,1.0089737494068003,100.89737494068002
6,403,810.5226288744567,1.0015402682927055,100.15402682927055
6,503,813.8101264141368,1.005602537562689,100.56025375626889
6,597,812.2256460396579,1.0036446392353298,100.36446392353298
6,692,813.6522072850194,1.0054074012872656,100.54074012872655
6,808,815.7177711985921,1.007959761162829,100.7959761162829
6,892,816.0334567381084,1.0083498450034027,100.83498450034027
6,1007,814.1396166473041,1.006009679479238,100.60096794792379
6,1101,819.5907402516008,1.0127454812972887,101.27454812972887
6,1192,816.4125785881611,1.0088183153284629,100.88183153284629
6,1292,818.9024570324252,1.0118949888675441,101.18949888675442
6,1408,819.0736452786808,1.0121065214219422,101.21065214219422
6,1507,816.4613862662482,1.0088786256187185,100.88786256187186
6,1614,821.4313639405117,1.0150198887938169,101.50198887938168
6,1696,821.8269402041183,1.0155086913800357,101.55086913800358
6,1794,819.3806740744101,1.0124859083650006,101.24859083650006
6,1890,818.8880708032021,1.0118772122042377,101.18772122042377
6,1996,820.4666453394324,1.0138278128515403,101.38278128515404
6,2104,819.1504077641072,1.0122013746900806,101.22013746900807
6,2201,821.5292182478593,1.0151408046396466,101.51408046396466
6,2320,817.5801061601318,1.0102609966750584,101.02609966750585
6,2401,818.197498519808,1.011023891241507,101.1023891241507
6,2497,817.039727969762,1.009593266375518,100.95932663755181
6,2661,823.8866453313144,1.0180538117162323,101.80538117162324
6,2829,820.6165104425385,1.0140129969910394,101.40129969910394
6,2997,819.468688498194,1.0125946653404012,101.25946653404011
6,3160,823.81481427806,1.017965052081664,101.79650520816641
6,3338,822.6339408948613,1.01650587968734,101.650587968734
6,3505,817.9923849071381,1.0107704380554445,101.07704380554445
6,3670,822.372605478144,1.0161829547817924,101.61829547817925
6,3865,817.6560198550678,1.0103548011163963,101.03548011163963
6,4009,821.9549515392682,1.015666871426321,101.5666871426321
6,4197,823.821874476128,1.0179737761720415,101.79737761720415
6,4374,817.8307268147381,1.01057068164709,101.05706816470901
6,4537,821.9145138308977,1.0156169036748384,101.56169036748383
6,4675,822.0751972856098,1.015815455750511,101.58154557505111
6,4677,822.4527532031822,1.0162819910963605,101.62819910963606
6,4679,818.4812325329973,1.0113744934697113,101.13744934697112
6,4842,825.3191375114783,1.0198239024593383,101.98239024593383
6,5010,819.7716527348313,1.012969029820843,101.29690298208429
7,0,807.057444093832,1,100
7,26,808.4844198313751,1.0017681216473324,100.17681216473324
7,91,810.9572589865894,1.004832140414907,100.4832140414907
7,192,817.2226727218767,1.0125954214318142,101.25954214318142
7,293,815.7845460722806,1.0108134830331035,101.08134830331035
7,403,811.6793052457887,1.0057268056763247,100.57268056763246
7,503,812.720919866487,1.0070174382432144,100.70174382432144
7,597,815.6117856296946,1.0105994208943423,101.05994208943423
7,692,814.0736298375389,1.0086935394686616,100.86935394686616
7,808,820.2580077632047,1.0163564115119392,101.63564115119392
7,892,817.6042363266607,1.0130682051321274,101.30682051321274
7,1007,820.2272064735665,1.016318246583453,101.63182465834531
7,1101,820.8858410051506,1.0171343403279616,101.71343403279616
7,1192,816.6484430998576,1.0118839112088165,101.18839112088165
7,1292,820.0838348584042,1.0161405992347896,101.61405992347896
7,1408,824.3174298445203,1.0213863162740142,102.13863162740142
7,1507,818.9190237296896,1.0146973176725675,101.46973176725676
7,1614,825.7596643592976,1.0231733446018387,102.31733446018387
7,1696,821.6537708417509,1.0180858585156942,101.80858585156942
7,1794,818.8873163485314,1.0146580300340107,101.46580300340106
7,1890,822.6446139191593,1.0193135816284162,101.93135816284162
7,1996,823.8942248647462,1.02086193602962,102.086193602962
7,2104,820.1004063359602,1.016161132441784,101.61611324417841
7,2201,827.127721417032,1.024868461929293,102.48684619292929
7,2320,821.4071254390565,1.0177802478004974,101.77802478004973
7,2401,821.1713617220698,1.017488120246614,101.74881202466139
7,2497,825.0689865836118,1.0223175470613535,102.23175470613535
7,2661,825.7795154043473,1.0231979414198162,102.31979414198162
7,2829,823.1929188549699,1.0199929693719074,101.99929693719073
7,2997,823.2112609247631,1.0200156964651614,102.00156964651615
7,3160,827.3461187897022,1.0251390713812825,102.51390713812825
7,3338,822.9532758397997,1.019696035099231,101.9696035099231
7,3505,823.7085377443385,1.0206318568428576,102.06318568428576
7,3670,824.4617502595308,1.0215651392513212,102.15651392513212
7,3865,823.2957707115256,1.0201204099367747,102.01204099367746
7,4009,822.7496522134367,1.0194437313408637,101.94437313408638
7,4197,828.3079000276178,1.0263307848645717,102.63307848645718
7,4374,825.1284902673038,1.0223912762415097,102.23912762415097
7,4537,823.3916127964434,1.0202391649096942,102.02391649096943
7,4675,831.2751528842936,1.0300074164084483,103.00074164084482
7,4677,827.6582537050673,1.025525828132799,102.5525828132799
7,4679,825.7712108502371,1.0231876515028209,102.31876515028209
7,4842,822.9341499322039,1.0196723367767189,101.96723367767189
7,5010,825.3860052426213,1.02271035510907,102.271035510907
8,0,797.6049515616922,1,100
8,26,800.6298115004489,1.0037924287365996,100.37924287365996
8,91,806.8294334758547,1.0115652264897568,101.15652264897568
8,192,812.4072133326481,1.018558387509974,101.85583875099739
8,293,810.379208802192,1.0160157697309777,101.60157697309778
8,403,809.7742901348855,1.0152573508343523,101.52573508343524
8,503,807.591054508706,1.0125201115257134,101.25201115257134
8,597,807.9089627936613,1.0129186901507996,101.29186901507995
8,692,808.948761347006,1.0142223412268228,101.42223412268227
8,808,814.2644600664956,1.0208869171037422,102.08869171037422
8,892,810.9895466466239,1.016780982939894,101.6780982939894
8,1007,812.7151042989901,1.0189444068867834,101.89444068867834
8,1101,811.1423914310681,1.0169726126234169,101.69726126234168
8,1192,809.578305609297,1.0150116345493607,101.50116345493608
8,1292,816.8805988224018,1.0241669102266333,102.41669102266333
8,1408,814.718961632683,1.0214567500333114,102.14567500333114
8,1507,812.593376723645,1.0187917905130925,101.87917905130925
8,1614,812.0122707716642,1.018063226891662,101.80632268916621
8,1696,815.4706638263887,1.022399199289969,102.2399199289969
8,1794,816.2187447691912,1.0233371083906306,102.33371083906306
8,1890,810.8002429259055,1.0165436427373942,101.65436427373942
8,1996,815.3279477095366,1.0222202684588946,102.22202684588946
8,2104,811.8279652451979,1.017832153192702,101.7832153192702
8,2201,816.3545723946438,1.0235074027515003,102.35074027515003
8,2320,814.1430606295293,1.0207347121346924,102.07347121346923
8,2401,812.8599075435538,1.0191259544615323,101.91259544615323
8,2497,814.5762665261067,1.0212778455439437,102.12778455439437
8,2661,817.3738103683123,1.024785275928783,102.4785275928783
8,2829,820.0030238548223,1.028081661540936,102.80816615409361
8,2997,816.3089952588571,1.023450260257967,102.3450260257967
8,3160,815.7970670492695,1.0228084284732153,102.28084284732152
8,3338,811.2659642690263,1.0171275425015682,101.71275425015682
8,3505,815.9576320488883,1.0230097374035378,102.30097374035378
8,3670,812.0996522034261,1.0181727816676083,101.81727816676083
8,3865,813.6244715882896,1.0200845293089411,102.00845293089411
8,4009,810.2750312865021,1.015885156806013,101.5885156806013
8,4197,815.8264760483394,1.022845300108744,102.2845300108744
8,4374,811.6652364174721,1.017628131355316,101.76281313553159
8,4537,812.2202860878493,1.0183240268224771,101.83240268224772
8,4675,821.3003116248001,1.029708140623642,102.97081406236418
8,4677,815.7373124464294,1.0227335109307363,102.27335109307363
8,4679,809.6655042266469,1.015120960121098,101.5120960121098
8,4842,812.1045186753172,1.0181788830237766,101.81788830237765
8,5010,811.1813803857459,1.0170214951618233,101.70214951618233
9,0,807.5528179561177,1,100
9,26,809.725769114211,1.0026907851842966,100.26907851842965
9,91,811.5480548385983,1.0049473381723717,100.49473381723718
9,192,810.7014305193837,1.0038989555769677,100.38989555769678
9,293,817.7504202438687,1.012627783670622,101.2627783670622
9,403,813.0527519990551,1.0068106183529364,100.68106183529363
9,503,816.2395664203752,1.0107568796382178,101.07568796382178
9,597,815.9307353267988,1.010374451285905,101.03744512859049
9,692,811.2191148160748,1.0045400087504324,100.45400087504323
9,808,814.7576674255544,1.0089218306335328,100.89218306335329
9,892,810.7735888810539,1.0039883099325786,100.39883099325786
9,1007,813.3317757640591,1.0071561360191494,100.71561360191494
9,1101,816.8261857104621,1.0114832956410393,101.14832956410393
9,1192,813.2101399342791,1.0070055132647298,100.70055132647298
9,1292,820.6755833849638,1.0162500397956127,101.62500397956127
9,1408,816.1279715660022,1.0106186907149775,101.06186907149774
9,1507,818.9035234361461,1.0140556818422808,101.40556818422807
9,1614,819.9982742583509,1.0154113217433036,101.54113217433036
9,1696,819.8907485989889,1.0152781717412591,101.52781717412591
9,1794,819.7137759556865,1.015059024907309,101.5059024907309
9,1890,817.5777635976518,1.0124139813751216,101.24139813751216
9,1996,819.4374722844198,1.014716875557913,101.4716875557913
9,2104,819.0612391200231,1.0142509826082122,101.42509826082122
9,2201,818.5137271279499,1.0135729935282423,101.35729935282423
9,2320,817.952464489843,1.0128779768982126,101.28779768982126
9,2401,817.224277884687,1.0119762568014403,101.19762568014403
9,2497,820.6747984869637,1.0162490678492797,101.62490678492797
9,2661,818.9740639604472,1.0141430328151615,101.41430328151615
9,2829,822.8558043637256,1.0189498272649697,101.89498272649698
9,2997,821.6440324113069,1.017449279033975,101.74492790339751
9,3160,824.7359291072954,1.021278002836604,102.12780028366039
9,3338,818.596424698492,1.0136753986820641,101.3675398682064
9,3505,819.2988073288951,1.0145451654821862,101.45451654821862
9,3670,821.2780467440351,1.0169960756531757,101.69960756531758
9,3865,816.5388375236082,1.0111274697675303,101.11274697675303
9,4009,821.8060047770673,1.0176498508878018,101.76498508878018
9,4197,824.9819464467736,1.021582648345861,102.1582648345861
9,4374,821.0903633711222,1.016763665625324,101.67636656253241
9,4537,823.3423213460004,1.0195522856694939,101.95522856694939
9,4675,825.9405780435794,1.0227697305719277,102.27697305719276
9,4677,821.4458273418282,1.0172038398935603,101.72038398935604
9,4679,818.2668806254003,1.013267321258812,101.3267321258812
9,4842,825.6016934382789,1.0223500866826793,102.23500866826794
9,5010,820.4577321702553,1.015980272654858,101.5980272654858
10,0,799.0728443459135,1,100
10,26,801.077217651045,1.0025083736974847,100.25083736974847
10,91,802.2063342411889,1.0039214070625067,100.39214070625067
10,192,805.1425757196891,1.0075959675225155,100.75959675225154
10,293,810.0944297942818,1.013792967094746,101.3792967094746
10,403,806.0101922122116,1.0086817464958113,100.86817464958114
10,503,804.5132569173255,1.0068084062797371,100.68084062797371
10,597,805.4241891541812,1.0079483927569415,100.79483927569414
10,692,804.6834750797508,1.0070214258606547,100.70214258606546
10,808,811.4281925098088,1.0154621049273784,101.54621049273784
10,892,807.7972299275459,1.010918135490856,101.0918135490856
10,1007,812.2058926395171,1.016435358035917,101.64353580359169
10,1101,810.7036075607425,1.0145553228308608,101.45553228308609
10,1192,806.3363894626416,1.0090899661628143,100.90899661628143
10,1292,812.1468770436746,1.01636150294716,101.636150294716
10,1408,809.2966436670371,1.0127945773573277,101.27945773573276
10,1507,813.2085649785413,1.0176901526971533,101.76901526971534
10,1614,807.9876576868724,1.0111564463791234,101.11564463791234
10,1696,815.7508415205033,1.0208716855948743,102.08716855948742
10,1794,808.6074044639353,1.011932028707378,101.1932028707378
10,1890,813.6704714675618,1.0182682057398627,101.82682057398627
10,1996,814.0963888892113,1.018801220251197,101.88012202511969
10,2104,814.7428788355792,1.0196102703283485,101.96102703283485
10,2201,813.8841757070468,1.0185356459876411,101.85356459876411
10,2320,808.4706898428478,1.0117609371453826,101.17609371453827
10,2401,812.9792673747364,1.017403198127958,101.7403198127958
10,2497,812.3888583113622,1.0166643304921077,101.66643304921077
10,2661,809.5778832746155,1.0131465347659274,101.31465347659274
10,2829,812.0056649868665,1.0161847830676054,101.61847830676054
10,2997,813.4767825753609,1.0180258137056801,101.802581370568
10,3160,812.4475350400235,1.016737761505408,101.6737761505408
10,3338,810.0292864581714,1.013711443443215,101.37114434432151
10,3505,812.5844472030382,1.01690910028132,101.690910028132
10,3670,808.8558164617239,1.0122429039918361,101.22429039918362
10,3865,809.4873520210522,1.0130332393959196,101.30332393959196
10,4009,814.3254180536055,1.0190878388817945,101.90878388817946
10,4197,811.8751830405268,1.0160214913886765,101.60214913886765
10,4374,811.7227635026395,1.0158307459028728,101.58307459028728
10,4537,813.4350799040535,1.017973624882593,101.7973624882593
10,4675,811.0754939834741,1.0150207202290618,101.50207202290618
10,4677,807.7674893184991,1.0108809165949102,101.08809165949101
10,4679,809.2693302641565,1.0127603959894163,101.27603959894162
10,4842,809.3350391780738,1.0128426274334983,101.28426274334983
10,5010,809.2406481283812,1.0127245017202289,101.27245017202289
11,0,787.7369878837203,1,100
11,26,790.388319708415,1.003365757690035,100.3365757690035
11,91,794.5214993277486,1.008612660759088,100.8612660759088
11,192,794.6870905308627,1.008822872042373,100.88228720423731
11,293,796.2871501484493,1.0108540825126153,101.08540825126153
11,403,792.1577394900783,1.0056119639858914,100.56119639858913
11,503,793.181701900257,1.0069118425315589,100.69118425315588
11,597,791.921220318531,1.0053117125375206,100.53117125375206
11,692,794.1830638556694,1.0081830307210362,100.81830307210362
11,808,799.0196198222293,1.0143228413950958,101.43228413950958
11,892,798.4585399456624,1.013610573359956,101.36105733599561
11,1007,797.0800826731572,1.0118606780348571,101.18606780348571
11,1101,797.2404553566487,1.0120642646201745,101.20642646201745
11,1192,797.78046128613,1.0127497801384087,101.27497801384087
11,1292,797.9047374874923,1.0129075437108621,101.29075437108621
11,1408,798.1049124721497,1.0131616576952711,101.31616576952712
11,1507,798.9006690279234,1.0141718382098506,101.41718382098506
11,1614,796.6723325986335,1.0113430559340857,101.13430559340857
11,1696,797.718266010671,1.0126708257711317,101.26708257711317
11,1794,801.3483818264829,1.0172791098451908,101.72791098451907
11,1890,799.7713261211666,1.0152771019039957,101.52771019039957
11,1996,801.0064139699361,1.0168449955890284,101.68449955890284
11,2104,802.0977739496724,1.0182304326022988,101.82304326022988
11,2201,798.6035384460725,1.0137946430464635,101.37946430464635
11,2320,800.1656741079527,1.0157777106006187,101.57777106006188
11,2401,805.4847013825275,1.0225299989359227,102.25299989359226
11,2497,801.6481216369491,1.0176596173179597,101.76596173179597
11,2661,800.1232438076566,1.015723847063742,101.5723847063742
11,2829,801.8413426907368,1.0179049035705539,101.79049035705539
11,2997,802.0582002366806,1.0181801953865777,101.81801953865777
11,3160,806.9583047187708,1.0244006783110302,102.44006783110302
11,3338,801.5983224961542,1.0175963993384045,101.75963993384045
11,3505,796.8191051185211,1.0115293776660153,101.15293776660153
11,3670,805.0373202075216,1.0219620667683502,102.19620667683502
11,3865,800.355529374038,1.0160187241229053,101.60187241229053
11,4009,800.808924040529,1.0165942901728238,101.65942901728238
11,4197,805.3009206045647,1.0222966967287272,102.22966967287273
11,4374,804.2238716919946,1.0209294270319422,102.09294270319423
11,4537,803.7026165110765,1.0202677148247772,102.02677148247771
